movie_name,name,review,rating,date
tenet,Chris Agar,Tenet﻿ is a fascinating and exciting sci-fi thriller bolstered by Nolan's grand vision for action and strong performances from the cast.,4/5,"December 15, 2020"
tenet,Allison Rose,Washington is decent as the Protagonist but not as good as he was as Ron Stallworth in BlacKkKlansman.,4/5,"December 15, 2020"
tenet,Mario Alegre,"""Tenet"" squanders all its visual spectacle through obtuse storytelling and dramatic inertia. [Full Review in Spanish]",2/5,"December 14, 2020"
tenet,Edwin Arnaudin,The convoluted logic begins to detract from the film's enjoyment - or it would if Nolan didn't keep tossing out exciting visuals to keep viewers engaged and challenged.,B+,"December 14, 2020"
tenet,Mike McGranaghan,Tenet is Christopher Nolan's weakest film. It's also evidence that Christopher Nolan's weakest film is still way better and more exciting than some directors' best films.,3/4,"December 14, 2020"
tenet,Tessa Smith,"The story & plot are super intriguing and quite clever. Once you hit the end of the film, it's all tied up in a neat little bow, proving itself to be more than worth a watch.",4.5/5,"December 14, 2020"
tenet,Filipe Freitas,... mediocre espionage sci-fi thriller.,2.5/5,"December 13, 2020"
tenet,Douglas Davidson,"... Tenet is not the best film Nolan's created, but it may be his most ambitious and there's much to be lauded in that.",4/5,"December 13, 2020"
tenet,Joey Magidson,Tenet will go down as middle of the road Christopher Nolan. It's not a masterpiece and it's not a misfire.,3/4,"December 12, 2020"
tenet,Fred Topel,It's basically Inception for time travel instead of dreams.,na,"December 10, 2020"
tenet,Danielle Solzman,The best way to go about trying to understand Tenet is to just sit there and enjoy the ride.,4.5/5,"December 10, 2020"
tenet,Prahlad Srihari,"If Tenet were a Beatles song, it would be Revolution 9: gun shots and car crashes, breaking glass and muffled words, all come together in a mix, made all the more unintelligible by segments happening forward and backward.",na,"December 5, 2020"
tenet,Rohan Naahar,To be constantly told how Tenet's engine works is like having Peter Jackson explain the metallurgy behind the One Ring -- unnecessary.,na,"December 4, 2020"
tenet,Emmanuel Báez,"A well-oiled machine in which each element fulfills a specific function, and like all machinery, lacks a soul... Nonetheless, Tenet is a fascinating experience. [Full review in Spanish]",3/5,"November 30, 2020"
tenet,Charles Koplinski,Christopher Nolan's latest mindbender contains his trademark elaborate set pieces but lacks a story that makes a lick of sense.,2.5/4.0,"November 27, 2020"
tenet,Jim Schembri,A beautiful mess.,3/5,"November 20, 2020"
tenet,Ross Anthony,"Excellent hard-hitting big-budget action, inconsistent dialogue /acting, refreshingly clever brain-stretching plot, great sound, a tad longer than necessary. Prepare to be confused, but entertained!",B+,"November 12, 2020"
tenet,Tony Baker,"I was confused... but it was well executed, well acted. It looked fantastic. The set pieces, the originality of the story was great.",4/5,"October 31, 2020"
tenet,Marie Asner,"A film that wends its way around time, backward and forward, needs some space, and filling it with more intricacy doesn't always work.",2.5/5,"October 31, 2020"
tenet,Israel Acosta Aroche,For the first time in a long time Christopher Nolan's work just gets a bit tiring and tiresome as he exploits his obsession with time yet again in a way that's more noisy than expressive. [Full Review in Spanish],6.5/10,"October 30, 2020"
tenet,Hugo Hernández Valdivia,"An interesting palindrome, but really doesn't amount to anything significant. [Full Review in Spanish]",6.5/10,"October 22, 2020"
tenet,Robert Slack,Tenet is a heck of an achievement and is spectacular to watch. Technologically there is nothing like it.,na,"October 19, 2020"
tenet,Nathan Mattise,"Tenet is the kind of movie that leaves you asking, ""Why can't we have John David Washington as James Bond?""",7/10,"October 19, 2020"
tenet,Julio Fernando Navas,A cerebral thriller that gives us the most gimmicky version of Nolan we've seen yet. [Full review in spanish],3.5/,"October 19, 2020"
tenet,Matthew Pejkovic,Grand scale cinema fuelled by big ideas is undercut by frustratingly poor storytelling and a dull lead performance by John David Washington.,2.5/5,"October 13, 2020"
tenet,Matthew Lucas,"An often electrifying grand scale thriller that tackles bold structural concepts, but its execution is a decidedly mixed bag.",3/4,"October 10, 2020"
tenet,Tom Santilli,"When put in context of what we have come to expect from Christopher Nolan...Tenet seems to land with an even more despondent, painful thud.",C,"October 8, 2020"
tenet,Sebastian Zavala Kahn,"It's the Nolanest movie that ever Nolaned, for better and for worse, and even more so than any of his previous efforts.",4/5,"October 4, 2020"
tenet,Kevin A. Ranson,... asks viewers to trust what's going on will make sense once it reveals its secret... one of those rare instances where seeing the film more than once actually reaps a reward...,4/4,"October 3, 2020"
tenet,Rafael Motamayor,"Alas, Tenet is 100% Christopher Nolan - for better and worse.",C+,"October 2, 2020"
tenet,Eli Glasner,"Some films grow richer with each viewing, I fear this one will fade. Best thing I can do is quote one of the time inversion scientists...""don't try to understand it.""",3.5/5,"September 29, 2020"
tenet,Kelley Dong,"The scale of its spectacle suggests innovation; but Nolan's combination of the reverse motion with the cross cut, which he's dressed with trivial exposition, has all been done before.",na,"September 28, 2020"
tenet,Jose Maria Areste,As if you were holding a Rubik's cube: you will not feel calm until you manage to solve it with your hands.,6/10,"September 28, 2020"
tenet,Damien Straker,An incomprehensible and pretentious misfire from the usually reliable Christopher Nolan.,2/5,"September 28, 2020"
tenet,Bob Grimm,Typically good Nolan puzzler.,4/5,"September 27, 2020"
tenet,Germain Lussier,"That's Tenet in a nutshell. A movie obviously built on interesting, complex ideas, but with no clue how to put them into practice.",na,"September 25, 2020"
tenet,John Nguyen,"Tenet shines with its action sequences and the time inversion premise, but it quickly wears out its welcome.",2.5/5,"September 24, 2020"
tenet,Shawn Edwards,John David Washington is the best part of Tenet...stuck in a story that makes zero sense and requires a massive amounts of Advil...,3/5,"September 22, 2020"
tenet,Dan Tabor,"Dense and pretentious, Tenet will irritate even the most dedicated Nolan fans with its curiously flawed similarities to Inception.",na,"September 22, 2020"
tenet,Chris McCoy,"Tenet addresses some important themes, such as the dangers of technology concentrating world-shattering powers in the hands of unaccountable individuals, but it treats the world as an abstraction of physics, not as a real place where real people live.",na,"September 22, 2020"
tenet,Rene Sanchez,"Ambitious and grandiloquent, Tenet is a palindromic thriller where past and present converge in a mission against the clock. [Full Review in Spanish]",3.5/4,"September 20, 2020"
tenet,Kathleen Sachs,The auteur doesn't show much growth in his most recent self-indulgent work.,1.5/4,"September 18, 2020"
tenet,John McDonald,I doubt that even the director could explain what it's about.,na,"September 18, 2020"
tenet,Margot Harrison,Watching Tenet is like watching somebody else play a video game whose maddeningly complex rules you haven't had a chance to learn.,2.5/5,"September 16, 2020"
tenet,Colby Bryant,"...Even as it fumbles in key ways, TENET will fit the expectations set by most Nolan fans... even while this proves to be one of Nolan's lesser films, in my opinion.",7.0/10,"September 15, 2020"
tenet,Rendy Jones,There comes a point where Nolan's attention to detail as a visionary filmmaker fails to compensate for his current lack of storytelling abilities.,2.5/5,"September 15, 2020"
tenet,Kiko Martinez,"As stellar as Tenet is for the senses, it is not something most moviegoers will want to revisit - unless, of course, they believe Nolan's brand of storytelling really doesn't add up until the third or fourth viewing.",2/5,"September 15, 2020"
tenet,Jackie K. Cooper,"The dialogue was a little lame. Kenneth Branagh chewed the scenery. Elizabeth Debicki made no impact. But lordy, lordy no one can put a movie together like Christopher Nolan.",8/10,"September 15, 2020"
tenet,Rubén Rosario,"With such lofty goals, the characters are reduced to pieces on a sleek chess board. And if Nolan doesn't give a damn about what happens to his chronology-challenged travelers, why should we?",na,"September 14, 2020"
tenet,Garth Franklin,"The cast are solid talents, but all struggle to breath life into a film already overstuffed and whittled down to the point of leaving no time for any natural humanity to flow though it.",na,"September 14, 2020"
tenet,Anna Smith,"It is easy to sit back and revel in the wonder of the big-screen experience, and to immediately want to see the film again. And again.",na,"September 14, 2020"
tenet,Ruth Maramis,"While I think Nolan is a talented & visionary filmmaker, with TENET he seems to care more about the fantastical spectacle + time inversion extravaganza than he is about an affecting story, so the result frankly, is a cold, detached film.",3/5,"September 14, 2020"
tenet,Karen M. Peterson,"It would be easy to dismiss the plot as confusing, but that would be generous.",na,"September 13, 2020"
tenet,Nicolás Ruiz,"Tenet is an obnoxious, cold and unpleasant movie. Nevertheless, Nolan achieved a rare formal experiment never seen before in summer blockbusters. Hollow, cynic and revolutionary at the same time. [Full review in Spanish]",8.2/10,"September 13, 2020"
tenet,Tom Meek,"This being a Christopher Nolan film, seeing it on a big screen is kind of a must - in the very least for the imposing, driving score [by Ludwig Göransson] and the impressive camera work by Hoyte Van Hoytema.",2.5/4,"September 11, 2020"
tenet,Brett McCracken,"The real ""inversion"" of Tenet-and ultimately, all of Nolan's films-is that its stretching upward toward the heavens boomerangs back to this world.",na,"September 11, 2020"
tenet,Louisa Moore,A solid 3.5 star movie rating was unfolding. Then the big shootout battle reared its ugly head and the film became an overindulgent mash-up of Inception and 1917 that led to a dramatic drop-off in quality - and my interest.,2,"September 11, 2020"
